ini,end,wsize,mid_win,id
63296251,63306251,10000,63301251,8441
63303751,63313751,10000,63308751,8442
63311251,63321251,10000,63316251,8443
63318751,63328751,10000,63323751,8444
63326251,63336251,10000,63331251,8445
63333751,63343751,10000,63338751,8446
63341251,63351251,10000,63346251,8447
63348751,63358751,10000,63353751,8448
63356251,63366251,10000,63361251,8449
63363751,63373751,10000,63368751,8450
63371251,63381251,10000,63376251,8451
63378751,63388751,10000,63383751,8452
63386251,63396251,10000,63391251,8453
63393751,63403751,10000,63398751,8454
63401251,63411251,10000,63406251,8455
63408751,63418751,10000,63413751,8456
63416251,63426251,10000,63421251,8457
63423751,63433751,10000,63428751,8458
63431251,63441251,10000,63436251,8459
63438751,63448751,10000,63443751,8460
63446251,63456251,10000,63451251,8461
63453751,63463751,10000,63458751,8462
63461251,63471251,10000,63466251,8463
63468751,63478751,10000,63473751,8464
63476251,63486251,10000,63481251,8465
63483751,63493751,10000,63488751,8466
63491251,63501251,10000,63496251,8467
63498751,63508751,10000,63503751,8468
63506251,63516251,10000,63511251,8469
63513751,63523751,10000,63518751,8470
63521251,63531251,10000,63526251,8471
63528751,63538751,10000,63533751,8472
63536251,63546251,10000,63541251,8473
63543751,63553751,10000,63548751,8474
63551251,63561251,10000,63556251,8475
63558751,63568751,10000,63563751,8476
63566251,63576251,10000,63571251,8477
63573751,63583751,10000,63578751,8478
63581251,63591251,10000,63586251,8479
63588751,63598751,10000,63593751,8480
63596251,63606251,10000,63601251,8481
63603751,63613751,10000,63608751,8482
63611251,63621251,10000,63616251,8483
63618751,63628751,10000,63623751,8484
63626251,63636251,10000,63631251,8485
63633751,63643751,10000,63638751,8486
63641251,63651251,10000,63646251,8487
63648751,63658751,10000,63653751,8488
63656251,63666251,10000,63661251,8489
63663751,63673751,10000,63668751,8490
63671251,63681251,10000,63676251,8491
63678751,63688751,10000,63683751,8492
63686251,63696251,10000,63691251,8493
63693751,63703751,10000,63698751,8494
63701251,63711251,10000,63706251,8495
63708751,63718751,10000,63713751,8496
63716251,63726251,10000,63721251,8497
63723751,63733751,10000,63728751,8498
63731251,63741251,10000,63736251,8499
63738751,63748751,10000,63743751,8500
63746251,63756251,10000,63751251,8501
63753751,63763751,10000,63758751,8502
63761251,63771251,10000,63766251,8503
63768751,63778751,10000,63773751,8504
63776251,63786251,10000,63781251,8505
63783751,63793751,10000,63788751,8506
63791251,63801251,10000,63796251,8507
63798751,63808751,10000,63803751,8508
63806251,63816251,10000,63811251,8509
63813751,63823751,10000,63818751,8510
63821251,63831251,10000,63826251,8511
63828751,63838751,10000,63833751,8512
63836251,63846251,10000,63841251,8513
63843751,63853751,10000,63848751,8514
63851251,63861251,10000,63856251,8515
63858751,63868751,10000,63863751,8516
63866251,63876251,10000,63871251,8517
63873751,63883751,10000,63878751,8518
63881251,63891251,10000,63886251,8519
63888751,63898751,10000,63893751,8520
63896251,63906251,10000,63901251,8521
63903751,63913751,10000,63908751,8522
63911251,63921251,10000,63916251,8523
63918751,63928751,10000,63923751,8524
63926251,63936251,10000,63931251,8525
63933751,63943751,10000,63938751,8526
63941251,63951251,10000,63946251,8527
63948751,63958751,10000,63953751,8528
63956251,63966251,10000,63961251,8529
63963751,63973751,10000,63968751,8530
63971251,63981251,10000,63976251,8531
63978751,63988751,10000,63983751,8532
63986251,63996251,10000,63991251,8533
63993751,64003751,10000,63998751,8534
64001251,64011251,10000,64006251,8535
64008751,64018751,10000,64013751,8536
64016251,64026251,10000,64021251,8537
64023751,64033751,10000,64028751,8538
64031251,64041251,10000,64036251,8539
64038751,64048751,10000,64043751,8540
64046251,64056251,10000,64051251,8541
64053751,64063751,10000,64058751,8542
64061251,64071251,10000,64066251,8543
64068751,64078751,10000,64073751,8544
64076251,64086251,10000,64081251,8545
64083751,64093751,10000,64088751,8546
64091251,64101251,10000,64096251,8547
64098751,64108751,10000,64103751,8548
64106251,64116251,10000,64111251,8549
64113751,64123751,10000,64118751,8550
64121251,64131251,10000,64126251,8551
64128751,64138751,10000,64133751,8552
64136251,64146251,10000,64141251,8553
64143751,64153751,10000,64148751,8554
64151251,64161251,10000,64156251,8555
64158751,64168751,10000,64163751,8556
64166251,64176251,10000,64171251,8557
64173751,64183751,10000,64178751,8558
64181251,64191251,10000,64186251,8559
64188751,64198751,10000,64193751,8560
64196251,64206251,10000,64201251,8561
64203751,64213751,10000,64208751,8562
64211251,64221251,10000,64216251,8563
64218751,64228751,10000,64223751,8564
64226251,64236251,10000,64231251,8565
64233751,64243751,10000,64238751,8566
64241251,64251251,10000,64246251,8567
64248751,64258751,10000,64253751,8568
64256251,64266251,10000,64261251,8569
64263751,64273751,10000,64268751,8570
64271251,64281251,10000,64276251,8571
64278751,64288751,10000,64283751,8572
64286251,64296251,10000,64291251,8573
64293751,64303751,10000,64298751,8574
64301251,64311251,10000,64306251,8575
64308751,64318751,10000,64313751,8576
64316251,64326251,10000,64321251,8577
64323751,64333751,10000,64328751,8578
64331251,64341251,10000,64336251,8579
64338751,64348751,10000,64343751,8580
64346251,64356251,10000,64351251,8581
64353751,64363751,10000,64358751,8582
64361251,64371251,10000,64366251,8583
64368751,64378751,10000,64373751,8584
64376251,64386251,10000,64381251,8585
64383751,64393751,10000,64388751,8586
64391251,64401251,10000,64396251,8587
64398751,64408751,10000,64403751,8588
64406251,64416251,10000,64411251,8589
64413751,64423751,10000,64418751,8590
64421251,64431251,10000,64426251,8591
64428751,64438751,10000,64433751,8592
64436251,64446251,10000,64441251,8593
64443751,64453751,10000,64448751,8594
64451251,64461251,10000,64456251,8595
64458751,64468751,10000,64463751,8596
64466251,64476251,10000,64471251,8597
64473751,64483751,10000,64478751,8598
64481251,64491251,10000,64486251,8599
64488751,64498751,10000,64493751,8600
64496251,64506251,10000,64501251,8601
64503751,64513751,10000,64508751,8602
64511251,64521251,10000,64516251,8603
64518751,64528751,10000,64523751,8604
64526251,64536251,10000,64531251,8605
64533751,64543751,10000,64538751,8606
64541251,64551251,10000,64546251,8607
64548751,64558751,10000,64553751,8608
64556251,64566251,10000,64561251,8609
64563751,64573751,10000,64568751,8610
64571251,64581251,10000,64576251,8611
64578751,64588751,10000,64583751,8612
64586251,64596251,10000,64591251,8613
64593751,64603751,10000,64598751,8614
64601251,64611251,10000,64606251,8615
64608751,64618751,10000,64613751,8616
64616251,64626251,10000,64621251,8617
64623751,64633751,10000,64628751,8618
64631251,64641251,10000,64636251,8619
64638751,64648751,10000,64643751,8620
64646251,64656251,10000,64651251,8621
64653751,64663751,10000,64658751,8622
64661251,64671251,10000,64666251,8623
64668751,64678751,10000,64673751,8624
64676251,64686251,10000,64681251,8625
64683751,64693751,10000,64688751,8626
64691251,64701251,10000,64696251,8627
64698751,64708751,10000,64703751,8628
64706251,64716251,10000,64711251,8629
64713751,64723751,10000,64718751,8630
64721251,64731251,10000,64726251,8631
64728751,64738751,10000,64733751,8632
64736251,64746251,10000,64741251,8633
64743751,64753751,10000,64748751,8634
64751251,64761251,10000,64756251,8635
64758751,64768751,10000,64763751,8636
64766251,64776251,10000,64771251,8637
64773751,64783751,10000,64778751,8638
64781251,64791251,10000,64786251,8639
64788751,64798751,10000,64793751,8640
64796251,64806251,10000,64801251,8641
64803751,64813751,10000,64808751,8642
64811251,64821251,10000,64816251,8643
64818751,64828751,10000,64823751,8644
64826251,64836251,10000,64831251,8645
64833751,64843751,10000,64838751,8646
64841251,64851251,10000,64846251,8647
64848751,64858751,10000,64853751,8648
64856251,64866251,10000,64861251,8649
64863751,64873751,10000,64868751,8650
64871251,64881251,10000,64876251,8651
64878751,64888751,10000,64883751,8652
64886251,64896251,10000,64891251,8653
64893751,64903751,10000,64898751,8654
64901251,64911251,10000,64906251,8655
64908751,64918751,10000,64913751,8656
64916251,64926251,10000,64921251,8657
64923751,64933751,10000,64928751,8658
64931251,64941251,10000,64936251,8659
64938751,64948751,10000,64943751,8660
64946251,64956251,10000,64951251,8661
64953751,64963751,10000,64958751,8662
64961251,64971251,10000,64966251,8663
64968751,64978751,10000,64973751,8664
64976251,64986251,10000,64981251,8665
64983751,64993751,10000,64988751,8666
64991251,65001251,10000,64996251,8667
64998751,65008751,10000,65003751,8668
65006251,65016251,10000,65011251,8669
65013751,65023751,10000,65018751,8670
65021251,65031251,10000,65026251,8671
65028751,65038751,10000,65033751,8672
65036251,65046251,10000,65041251,8673
65043751,65053751,10000,65048751,8674
65051251,65061251,10000,65056251,8675
65058751,65068751,10000,65063751,8676
65066251,65076251,10000,65071251,8677
65073751,65083751,10000,65078751,8678
65081251,65091251,10000,65086251,8679
65088751,65098751,10000,65093751,8680
65096251,65106251,10000,65101251,8681
65103751,65113751,10000,65108751,8682
65111251,65121251,10000,65116251,8683
65118751,65128751,10000,65123751,8684
65126251,65136251,10000,65131251,8685
65133751,65143751,10000,65138751,8686
65141251,65151251,10000,65146251,8687
65148751,65158751,10000,65153751,8688
65156251,65166251,10000,65161251,8689
65163751,65173751,10000,65168751,8690
65171251,65181251,10000,65176251,8691
65178751,65188751,10000,65183751,8692
65186251,65196251,10000,65191251,8693
65193751,65203751,10000,65198751,8694
65201251,65211251,10000,65206251,8695
65208751,65218751,10000,65213751,8696
65216251,65226251,10000,65221251,8697
65223751,65233751,10000,65228751,8698
65231251,65241251,10000,65236251,8699
65238751,65248751,10000,65243751,8700
65246251,65256251,10000,65251251,8701
65253751,65263751,10000,65258751,8702
65261251,65271251,10000,65266251,8703
65268751,65278751,10000,65273751,8704
65276251,65286251,10000,65281251,8705
65283751,65293751,10000,65288751,8706
65291251,65301251,10000,65296251,8707
65298751,65308751,10000,65303751,8708
65306251,65316251,10000,65311251,8709
65313751,65323751,10000,65318751,8710
65321251,65331251,10000,65326251,8711
65328751,65338751,10000,65333751,8712
65336251,65346251,10000,65341251,8713
65343751,65353751,10000,65348751,8714
65351251,65361251,10000,65356251,8715
65358751,65368751,10000,65363751,8716
65366251,65376251,10000,65371251,8717
65373751,65383751,10000,65378751,8718
65381251,65391251,10000,65386251,8719
65388751,65398751,10000,65393751,8720
65396251,65406251,10000,65401251,8721
65403751,65413751,10000,65408751,8722
65411251,65421251,10000,65416251,8723
65418751,65428751,10000,65423751,8724
65426251,65436251,10000,65431251,8725
65433751,65443751,10000,65438751,8726
65441251,65451251,10000,65446251,8727
65448751,65458751,10000,65453751,8728
65456251,65466251,10000,65461251,8729
65463751,65473751,10000,65468751,8730
65471251,65481251,10000,65476251,8731
65478751,65488751,10000,65483751,8732
65486251,65496251,10000,65491251,8733
65493751,65503751,10000,65498751,8734
65501251,65511251,10000,65506251,8735
65508751,65518751,10000,65513751,8736
65516251,65526251,10000,65521251,8737
65523751,65533751,10000,65528751,8738
65531251,65541251,10000,65536251,8739
65538751,65548751,10000,65543751,8740
65546251,65556251,10000,65551251,8741
65553751,65563751,10000,65558751,8742
65561251,65571251,10000,65566251,8743
65568751,65578751,10000,65573751,8744
65576251,65586251,10000,65581251,8745
65583751,65593751,10000,65588751,8746
65591251,65601251,10000,65596251,8747
65598751,65608751,10000,65603751,8748
65606251,65616251,10000,65611251,8749
65613751,65623751,10000,65618751,8750
65621251,65631251,10000,65626251,8751
65628751,65638751,10000,65633751,8752
65636251,65646251,10000,65641251,8753
65643751,65653751,10000,65648751,8754
65651251,65661251,10000,65656251,8755
65658751,65668751,10000,65663751,8756
65666251,65676251,10000,65671251,8757
65673751,65683751,10000,65678751,8758
65681251,65691251,10000,65686251,8759
65688751,65698751,10000,65693751,8760
65696251,65706251,10000,65701251,8761
65703751,65713751,10000,65708751,8762
65711251,65721251,10000,65716251,8763
65718751,65728751,10000,65723751,8764
65726251,65736251,10000,65731251,8765
65733751,65743751,10000,65738751,8766
65741251,65751251,10000,65746251,8767
65748751,65758751,10000,65753751,8768
65756251,65766251,10000,65761251,8769
65763751,65773751,10000,65768751,8770
65771251,65781251,10000,65776251,8771
65778751,65788751,10000,65783751,8772
65786251,65796251,10000,65791251,8773
65793751,65803751,10000,65798751,8774
65801251,65811251,10000,65806251,8775
65808751,65818751,10000,65813751,8776
65816251,65826251,10000,65821251,8777
65823751,65833751,10000,65828751,8778
65831251,65841251,10000,65836251,8779
65838751,65848751,10000,65843751,8780
65846251,65856251,10000,65851251,8781
65853751,65863751,10000,65858751,8782
65861251,65871251,10000,65866251,8783
65868751,65878751,10000,65873751,8784
65876251,65886251,10000,65881251,8785
65883751,65893751,10000,65888751,8786
65891251,65901251,10000,65896251,8787
65898751,65908751,10000,65903751,8788
65906251,65916251,10000,65911251,8789
65913751,65923751,10000,65918751,8790
65921251,65931251,10000,65926251,8791
65928751,65938751,10000,65933751,8792
65936251,65946251,10000,65941251,8793
65943751,65953751,10000,65948751,8794
65951251,65961251,10000,65956251,8795
65958751,65968751,10000,65963751,8796
65966251,65976251,10000,65971251,8797
65973751,65983751,10000,65978751,8798
65981251,65991251,10000,65986251,8799
65988751,65998751,10000,65993751,8800
65996251,66006251,10000,66001251,8801
66003751,66013751,10000,66008751,8802
66011251,66021251,10000,66016251,8803
66018751,66028751,10000,66023751,8804
66026251,66036251,10000,66031251,8805
66033751,66043751,10000,66038751,8806
66041251,66051251,10000,66046251,8807
66048751,66058751,10000,66053751,8808
66056251,66066251,10000,66061251,8809
66063751,66073751,10000,66068751,8810
66071251,66081251,10000,66076251,8811
66078751,66088751,10000,66083751,8812
66086251,66096251,10000,66091251,8813
66093751,66103751,10000,66098751,8814
66101251,66111251,10000,66106251,8815
66108751,66118751,10000,66113751,8816
66116251,66126251,10000,66121251,8817
66123751,66133751,10000,66128751,8818
66131251,66141251,10000,66136251,8819
66138751,66148751,10000,66143751,8820
66146251,66156251,10000,66151251,8821
66153751,66163751,10000,66158751,8822
66161251,66171251,10000,66166251,8823
66168751,66178751,10000,66173751,8824
66176251,66186251,10000,66181251,8825
66183751,66193751,10000,66188751,8826
66191251,66201251,10000,66196251,8827
66198751,66208751,10000,66203751,8828
66206251,66216251,10000,66211251,8829
66213751,66223751,10000,66218751,8830
66221251,66231251,10000,66226251,8831
66228751,66238751,10000,66233751,8832
66236251,66246251,10000,66241251,8833
66243751,66253751,10000,66248751,8834
66251251,66261251,10000,66256251,8835
66258751,66268751,10000,66263751,8836
66266251,66276251,10000,66271251,8837
66273751,66283751,10000,66278751,8838
66281251,66291251,10000,66286251,8839
66288751,66298751,10000,66293751,8840
66296251,66306251,10000,66301251,8841
66303751,66313751,10000,66308751,8842
66311251,66321251,10000,66316251,8843
66318751,66328751,10000,66323751,8844
66326251,66336251,10000,66331251,8845
66333751,66343751,10000,66338751,8846
66341251,66351251,10000,66346251,8847
66348751,66358751,10000,66353751,8848
66356251,66366251,10000,66361251,8849
